"","ID","Year","Ave..art.rating","face","modern","renaissance","contemporary","postrenaissance","contmodern","mean_red","mean_green","mean_blue","median_red","median_green","median_blue","per_red","per_green","sd_red","sd_green","sd_blue","per_edges","k_vals","k_edges","Benses","liked"
"2448","57727cb9edc2cb3880e55fd5",1849,1.55,1,0,0,0,1,0,0.239359733497919,0.196895204861606,0.160059250818972,0.152941176470588,0.133333333333333,0.12156862745098,0.401398688546501,0.330187019585859,0.203024313825156,0.155659688530405,0.116029016186987,0.110467715899919,0.919863465160075,0.621099139090664,0.429005698738772,1
"2449","577280c2edc2cb3880f26195",1922,0.1,0,1,0,0,0,0,0.44957746592189,0.330223415626509,0.51871050847068,0.454901960784314,0.325490196078431,0.552941176470588,0.346225277173183,0.254309217589271,0.129993685175707,0.142826886693281,0.153241253604636,0.0355832356389215,0.955342418913638,0.736433177022274,0.323061803303751,1
"2450","5772837eedc2cb3880fabc92",1880,1.6,1,1,0,0,0,0,0.539828373391047,0.560705424776573,0.598860649851213,0.549019607843137,0.556862745098039,0.6,0.317659254459954,0.329944248923637,0.152077473545689,0.146914579564409,0.144882910218771,0.167011076786062,0.925828323731597,0.531987814607628,0.356157835029752,1
"2451","5772819cedc2cb3880f50207",1930,0.64,0,1,0,0,0,0,0.484623163937092,0.490954411175328,0.503545278620538,0.490196078431373,0.525490196078431,0.541176470588235,0.327642266302638,0.331922672911364,0.155164091009399,0.141877271070943,0.153378737621398,0.0989957455991615,0.945647203296647,0.651587864338735,0.364141747159655,1
"2452","57727f3aedc2cb3880ed6e22",1982,1.02,0,1,0,0,0,0,0.588903833398046,0.583649978968485,0.677112757231606,0.8,0.745098039215686,0.733333333333333,0.318383779583578,0.315543346331491,0.378007944594731,0.3660818240203,0.26254553739985,0.162386551155116,0.673315456545655,0.518595297029703,0.371371426310787,1
"2453","577287ccedc2cb3880082b23",1961,0.73,1,1,0,0,0,0,0.283548084565634,0.365736832490433,0.320139793617676,0.172549019607843,0.341176470588235,0.305882352941176,0.292491084086943,0.37727203408736,0.26511958546382,0.123127228966605,0.0974387508654902,0.0638638035305655,0.937292279612074,0.702403937833715,0.347745150131758,1
"2454","577281c8edc2cb3880f5985a",1972,1.3,1,1,0,0,0,0,0.663993814606291,0.663054935423474,0.653470997136117,0.647058823529412,0.658823529411765,0.650980392156863,0.335262405515756,0.334788348549568,0.124447819379881,0.117193254227271,0.110700027092813,0.0350447559533863,0.967051629524185,0.9051010259421,0.400567493926536,1
"2455","57727cd5edc2cb3880e5e2eb",1792,1.8,1,0,0,0,1,0,0.249271580297249,0.213245201020423,0.157826730689768,0.203921568627451,0.184313725490196,0.129411764705882,0.401828302339462,0.343753415475175,0.165390278685525,0.137007131680395,0.103483804775608,0.00514500328280589,0.979682133623785,0.960579457786162,0.383478232784032,1
"2456","57728a75edc2cb3880110f61",1753,2.2,1,0,0,0,1,0,0.323852918544248,0.369575567403723,0.319111745805991,0.231372549019608,0.274509803921569,0.164705882352941,0.319842025420814,0.364998402842255,0.280131266930812,0.281714007378268,0.313729185882337,0.199080402162688,0.871923283316121,0.473284075491566,0.300657362514672,1
"2457","57727de1edc2cb3880e91699",1916,1.3,0,1,0,0,0,0,0.516568560328483,0.448015241488831,0.404080623865636,0.549019607843137,0.419607843137255,0.368627450980392,0.377425284558499,0.327337536566187,0.292138277475841,0.268672047848705,0.235377253244943,0.266707213671549,0.936731748974853,0.470806156485044,0.26986154908345,1
"2459","57727f55edc2cb3880ed92b4",2000,-0.55,1,1,0,0,0,0,0.949215565238441,0.753589445654805,0.115483448317599,0.976470588235294,0.772549019607843,0,0.522037942016312,0.414449886560832,0.127488106646544,0.106654189707283,0.203771796474501,0.0280632716049383,0.777412551440329,0.899117798353909,0.648167329348961,0
"2460","57726e38edc2cb3880b6299e",1602,1.14,1,0,0,0,1,0,0.358826806352799,0.275043018355235,0.236343806051354,0.235294117647059,0.145098039215686,0.141176470588235,0.412343353022029,0.316063790123834,0.25737276135846,0.217091330121075,0.174549009701889,0.000395943628903776,0.982481918995945,0.991952278582395,0.434213599527024,1
"2462","57726f79edc2cb3880baa845",1475,0.91,1,0,1,0,0,0,0.471342228770598,0.354690548745948,0.230427679099446,0.419607843137255,0.266666666666667,0.188235294117647,0.446152267999107,0.335734808174532,0.298684681621573,0.267170531983506,0.160514676434138,0.222911016933175,0.939089488350537,0.460756984016146,0.295262290092834,1
"2464","57727cbbedc2cb3880e5641d",1498,1.8,1,0,1,0,0,0,0.499570238584944,0.363353630193336,0.234650754147813,0.501960784313725,0.309803921568627,0.164705882352941,0.455158335615585,0.331051413365087,0.222141151116877,0.218837825289169,0.192342780668047,0.198351398601399,0.931031468531469,0.560141608391608,0.308704040037645,1
"2465","577284f8edc2cb3880ffa580",1964,-1.2,0,1,0,0,0,0,0.651803924739109,0.504460835834051,0.298898955167806,0.890196078431372,0.705882352941177,0.250980392156863,0.447924805771571,0.346669471192237,0.357659816072425,0.297984711685543,0.207406685040057,0.144344732799741,0.707618508637184,0.585823429541596,0.356401526361352,0
"2466","57728326edc2cb3880f9fe97",1803,1.3,1,0,0,0,1,0,0.389852266230466,0.357982546690382,0.350415965252192,0.372549019607843,0.372549019607843,0.376470588235294,0.3549756339613,0.32595701619797,0.169748925979902,0.164047944482605,0.191818109941936,0.0546740010799136,0.687038786897048,0.735674271058315,0.35213727304957,1
"2467","577279a7edc2cb3880dbeac4",1918,1.09,0,1,0,0,0,0,0.425082682935225,0.36073027308587,0.300378130003457,0.270588235294118,0.329411764705882,0.16078431372549,0.391351658473855,0.332105720372037,0.400843348277819,0.313364603195893,0.308707373919806,0.0163596592772665,0.988288593913124,0.936665959239323,0.364741933726068,1
"2468","577284a5edc2cb3880fe7f15",1956,0,0,1,0,0,0,0,0.48610743669327,0.49023462902749,0.488719804085788,0.537254901960784,0.537254901960784,0.501960784313725,0.331799937402956,0.334617014564868,0.224026744053692,0.232837062382214,0.226501374833089,0.324738274706868,0.651282453936348,0.406789154103853,0.284274456671158,0
"2469","577284cfedc2cb3880ff11f3",1953,-0.9,0,1,0,0,0,0,0.520991089579645,0.484718287537981,0.453577475025685,0.286274509803922,0.231372549019608,0.2,0.357017599942359,0.332161073627201,0.333314578566541,0.351343094492903,0.365151431870287,0.0816854793756968,0.935036928651059,0.780768069490896,0.453150227712147,0
"2470","57728123edc2cb3880f39dbd",1906,-0.6,1,1,0,0,0,0,0.523755591373739,0.456429261894674,0.436213192784798,0.505882352941176,0.474509803921569,0.427450980392157,0.369779944863086,0.322246463955886,0.195558292597288,0.185386779454756,0.181985931793211,0.0015561563989825,0.830570959506624,0.97945155042618,0.325062878986261,0
"2471","5772727dedc2cb3880c55a0b",1880,2.1,1,1,0,0,0,0,0.568697902253258,0.501210004638311,0.458068228823901,0.580392156862745,0.505882352941176,0.466666666666667,0.372190303866863,0.328022141787982,0.185201214558833,0.17166176001051,0.136678924061443,0.00453727926749509,0.967739708101766,0.926989172825113,0.312288135031639,1
"2472","57727da9edc2cb3880e86d7e",1809,0.73,1,0,0,0,1,0,0.447263547457277,0.399496556241045,0.342970882153253,0.376470588235294,0.290196078431373,0.243137254901961,0.375936705672281,0.335787300651918,0.272641504701677,0.286039582903257,0.258462642697753,0.0606707403045033,0.976760597495805,0.781425541868306,0.299398064436492,1
"2473","577287e7edc2cb388008acbd",1965,0.7,0,1,0,0,0,0,0.452659151909003,0.168999093827672,0.111855476301436,0.556862745098039,0.145098039215686,0.0705882352941176,0.617110680153688,0.230396635741317,0.237762016379788,0.145072240702743,0.143875650576868,0.00490702024647887,0.980801056338028,0.973519843016432,0.382720487552656,1
"2476","57727161edc2cb3880c17bbe",1888,1.09,1,1,0,0,0,0,0.463260788949149,0.384051377396901,0.143261720258927,0.376470588235294,0.349019607843137,0.12156862745098,0.467669090830666,0.387705937527963,0.300426893598195,0.221440996218022,0.0968853920160757,0.177365759210008,0.813155658983452,0.447929749064224,0.322367693179913,1
"2477","577280deedc2cb3880f28d56",1990,0.8,1,1,0,0,0,0,0.709302767088144,0.602358603628367,0.597258970130108,0.996078431372549,0.984313725490196,0.976470588235294,0.371572742932564,0.315549366172722,0.430428788212461,0.463859535911701,0.464846390660517,0.130219626168224,0.898110591900312,0.695394080996885,0.632320348669851,1
"2478","5772838eedc2cb3880fb296b",1911,0.55,0,1,0,0,0,0,0.397910028860344,0.369800682489109,0.263134188217229,0.32156862745098,0.345098039215686,0.247058823529412,0.386003781002949,0.358735521361706,0.251475599482333,0.226894383528891,0.108241272004543,0.0634953067340318,0.938829655496941,0.703145767805104,0.325486327621389,1
"2479","57728640edc2cb3880039934",1882,1.62,1,1,0,0,0,0,0.345198289248585,0.281143953151731,0.227572016054744,0.298039215686275,0.23921568627451,0.192156862745098,0.404254040532282,0.329241431874424,0.196326344185461,0.16389748856371,0.134256533615631,0.193726510067114,0.898334451901566,0.498725950782998,0.370381530983897,1
"2480","57727d14edc2cb3880e6926e",1625,1.6,1,0,1,0,0,0,0.315591127964651,0.252926419140508,0.195354072822637,0.258823529411765,0.180392156862745,0.133333333333333,0.413146816469606,0.33111116127657,0.171247732122499,0.163052972396585,0.140452229373832,0.0369247858221689,0.736077822228954,0.793436517635283,0.383361919603628,1
"2481","57727fa5edc2cb3880eeae5b",1970,0.4,0,1,0,0,0,0,0.691572901392441,0.51113104859335,0.345142347257744,0.709803921568627,0.537254901960784,0.364705882352941,0.446796883271951,0.330220803902553,0.103612393665512,0.121502578713299,0.134495641394133,0.0698144927536232,0.936276328502415,0.676139130434783,0.341222063388112,1
"2482","577271ffedc2cb3880c386fc",1480,2.5,1,0,1,0,0,0,0.455626743255913,0.340461923471747,0.294665436157768,0.466666666666667,0.298039215686275,0.23921568627451,0.417717194050078,0.312134442191055,0.228718494689598,0.220053596575507,0.203482255078427,0.002799974315435,0.967680790799218,0.957407321527946,0.294727840313238,1
"2483","57728aceedc2cb388012494d",1799,1.92,1,0,0,0,1,0,0.440033364759832,0.375329989254165,0.284422842216057,0.415686274509804,0.345098039215686,0.231372549019608,0.400108099436252,0.341275413840213,0.253471853323546,0.218033432406658,0.189259508710444,0.0420722249696534,0.952361885387163,0.773949482234111,0.289428364104792,1
"2484","57727f3fedc2cb3880ed770b",1990,1.4,0,1,0,0,0,0,0.792221401810375,0.524564333962316,0.13317052716019,0.815686274509804,0.501960784313725,0.0549019607843137,0.546376068066991,0.361779418712437,0.160931686846318,0.198473759402374,0.154995610478513,0.198261273826127,0.782522857585619,0.521875096854176,0.382436800434171,1
"2485","5772843cedc2cb3880fd3533",1964,-1,0,0,0,1,0,0,0.540501025126346,0.540501025126346,0.540501025126346,0.592156862745098,0.592156862745098,0.592156862745098,0.333333333333333,0.333333333333333,0.32571771137531,0.32571771137531,0.32571771137531,0.277782776421896,0.902299626226386,0.424328650853456,0.281734945816518,0
"2486","577280efedc2cb3880f2fc6a",1978,0.9,0,1,0,0,0,0,0.773205757508996,0.659471469486671,0.622973048395388,0.850980392156863,0.733333333333333,0.717647058823529,0.376136819947112,0.320809175267528,0.240084430234757,0.261337956198915,0.30121449047457,0.143333333333333,0.824694132334582,0.555043695380774,0.297333473561711,1
"2487","57728392edc2cb3880fb3028",1912,1.25,1,1,0,0,0,0,0.734740400934679,0.529901717631497,0.308497570903361,0.776470588235294,0.52156862745098,0.156862745098039,0.467053501893677,0.336843397429112,0.206990968145346,0.257474703558176,0.311628531452741,0.0677966889880952,0.881636233052249,0.638945984209656,0.28701281970799,1
"2488","5950fb42edc2c9bc40dafaf6",1820,1.2,1,0,0,0,1,0,0.369401599957884,0.420071702799623,0.369236391653083,0.325490196078431,0.372549019607843,0.223529411764706,0.318804271457996,0.362534036632277,0.275479198055433,0.308743314849336,0.354245803262318,0.28229291603564,0.747874562630253,0.456815526211258,0.279105696576545,1
"2489","57727f70edc2cb3880ee0414",1958,-0.54,0,1,0,0,0,0,0.466877839550454,0.468152621081692,0.469892776401026,0.447058823529412,0.505882352941176,0.525490196078431,0.332315550945244,0.3332229183356,0.401401647654953,0.392079241478411,0.393896152141069,0.115216186252772,0.91423572616408,0.679350286400591,0.38285077614382,0
"2490","577275a2edc2cb3880cec8c0",1534,1.7,1,0,1,0,0,0,0.762097661953744,0.643605797122705,0.538784136909418,0.772549019607843,0.647058823529412,0.541176470588235,0.391927242697249,0.330989921690086,0.070657160014172,0.0736848239020274,0.0865174340795378,0.0460127160904255,0.714248116134752,0.720270251551418,0.49949954779124,1
"2491","5772845cedc2cb3880fdba81",1962,-0.27,0,1,0,0,0,0,0.599990401906619,0.568677608059799,0.566394518470372,0.725490196078431,0.658823529411765,0.670588235294118,0.345803331046047,0.327756261655971,0.33223740255396,0.326626113195011,0.327732994006657,0.23807182320442,0.877968692449355,0.559081031307551,0.307079815572421,0
"2492","577283a0edc2cb3880fb45e7",1890,1.5,1,1,0,0,0,0,0.530267198305328,0.46803621323835,0.352173742957206,0.482352941176471,0.403921568627451,0.262745098039216,0.392651735379639,0.346570996538871,0.20370138337839,0.198883762772983,0.204669576586197,0.0927228290687815,0.903995211731258,0.679641544881706,0.322909678478035,1
"2493","57727d3eedc2cb3880e72365",1852,2.08,1,0,0,0,1,0,0.471977933520575,0.444927483677954,0.32928572192425,0.474509803921569,0.435294117647059,0.258823529411765,0.378736390191965,0.357029888682364,0.242876529032942,0.234416244941628,0.22679575063492,0.0677161320177831,0.953370408933402,0.66741203497116,0.30260473743614,1
"2494","577284a4edc2cb3880fe7d35",1951,1.9,0,1,0,0,0,0,0.729566067717883,0.630092322957786,0.330711176782166,0.768627450980392,0.647058823529412,0.274509803921569,0.431601515883349,0.372754180557917,0.174639870176393,0.166067892243356,0.230309910780033,0.0370950983987288,0.925386057124231,0.853485718942265,0.344032302525982,1
"2495","57728329edc2cb3880fa0463",1933,0.55,0,1,0,0,0,0,0.694839617787816,0.673090476082616,0.637214130935393,0.901960784313726,0.886274509803922,0.866666666666667,0.346528498644582,0.335681826651545,0.330775585814403,0.328839954206212,0.326463229483417,0.0428296385939821,0.915186020499844,0.87959000311715,0.425203519299788,1
"2496","57728446edc2cb3880fd46ed",1999,-0.5,0,1,0,0,0,0,0.207704687887813,0.19008847961653,0.164483607129561,0.113725490196078,0.101960784313725,0.0823529411764706,0.369399372796518,0.338069235992,0.227659440537823,0.21750398342807,0.192157355086851,0.0184829905063291,0.945741033755274,0.925566983122363,0.66671191798468,0
"2497","5772866fedc2cb388004338f",1930,0.64,0,1,0,0,0,0,0.640864728301469,0.594548320439229,0.515695729922187,0.662745098039216,0.619607843137255,0.541176470588235,0.365976537900075,0.339526777367429,0.106193787825932,0.123878184621511,0.130799284670484,0.000347456697776162,0.916503231193377,0.99124826608334,0.334693195060571,1
"2498","577283a2edc2cb3880fb492b",1926,1.4,1,1,0,0,0,0,0.588634108968622,0.575453977164863,0.532715550673935,0.63921568627451,0.607843137254902,0.549019607843137,0.346907618654185,0.339139995154416,0.226011888920371,0.206967945708338,0.195760417100397,0.25716459197787,0.848563854310742,0.420818349469802,0.294812262577375,1
"2499","577281a6edc2cb3880f510c1",1922,1.4,1,1,0,0,0,0,0.379837349927884,0.354694416042001,0.354509386349221,0.337254901960784,0.266666666666667,0.333333333333333,0.348781447899396,0.325694226785353,0.280200887569248,0.264994782885531,0.263813866328034,0.077136333985649,0.931970505097016,0.728874883286648,0.30354558295341,1
"2500","5772881aedc2cb3880095499",1957,-0.54,0,1,0,0,0,0,0.543955552823707,0.516856434527834,0.441151474173787,0.596078431372549,0.56078431372549,0.450980392156863,0.362162973173322,0.344120511429045,0.197309910115015,0.183937248045701,0.169087846318722,0.153068617206548,0.916672471844886,0.569748055265297,0.334195667619858,0
"2502","57728192edc2cb3880f4f127",1926,-0.1,0,1,0,0,0,0,0.320752842306781,0.332890875728829,0.297124308955185,0.309803921568627,0.329411764705882,0.298039215686275,0.337361830857914,0.350128387028787,0.141280411171432,0.144144580644398,0.121443344592968,0.0663414829981131,0.758071379822554,0.672835788938402,0.346167344348286,0
"2503","57728a36edc2cb3880105774",1790,2,1,0,0,0,1,0,0.382780084485385,0.322845157547301,0.253628620311904,0.368627450980392,0.309803921568627,0.235294117647059,0.399039398757073,0.336558621466698,0.200457654319613,0.180828710453194,0.142275383538014,0.0284779564440581,0.947179265858644,0.766489911793584,0.301310640458014,1
"2504","577280a2edc2cb3880f1d7fb",1969,0.2,0,1,0,0,0,0,0.60353768364149,0.583510044470761,0.53621603441978,0.647058823529412,0.67843137254902,0.611764705882353,0.350229429042655,0.338607505802476,0.253324902347282,0.281603407965437,0.267348193827498,0.0721269791338996,0.921730278564189,0.801900201554181,0.308460002481054,1
"2505","57728015edc2cb3880efff23",1952,-0.4,0,1,0,0,0,0,0.449925205169787,0.290327141382869,0.236211328976035,0.517647058823529,0.180392156862745,0.176470588235294,0.460770038297823,0.297325080961845,0.165889735156786,0.175724174747264,0.109454660509796,0.0384210526315789,0.821546922862712,0.841214146477304,0.51327278640337,0
"2506","5772849bedc2cb3880fe6d03",1964,0.2,0,1,0,0,0,0,0.941159138223191,0.68803602033406,0.635134989106754,0.945098039215686,0.67843137254902,0.686274509803922,0.415645721625063,0.303858525685343,0.0443417968779732,0.113331951689456,0.135147927080466,0.00927901234567901,0.978269958847737,0.95999012345679,0.505972450904533,1
